site,sensor,year,month,day,hour,microsite,temp,RH
Panoche,station,2014,8,16,18,site,31.78,36
Panoche,station,2014,8,16,19,site,28.22,42
Panoche,station,2014,8,16,20,site,25.78,34
Panoche,station,2014,8,16,21,site,24.56,32
Panoche,station,2014,8,16,22,site,23,36
Panoche,station,2014,8,16,23,site,20.17,47
Panoche,station,2014,8,16,24,site,18.06,58
Panoche,station,2014,8,17,1,site,17.28,65
Panoche,station,2014,8,17,2,site,17,63
Panoche,station,2014,8,17,3,site,16.11,64
Panoche,station,2014,8,17,4,site,16.11,64
Panoche,station,2014,8,17,5,site,15.44,69
Panoche,station,2014,8,17,6,site,14.89,73
Panoche,station,2014,8,17,7,site,17.06,69
Panoche,station,2014,8,17,8,site,21,54
Panoche,station,2014,8,17,9,site,23.72,46
Panoche,station,2014,8,17,10,site,26.06,42
Panoche,station,2014,8,17,11,site,28.28,35
Panoche,station,2014,8,17,12,site,30.22,34
Panoche,station,2014,8,17,13,site,31.67,29
Panoche,station,2014,8,17,14,site,33,26
Panoche,station,2014,8,17,15,site,33.67,25
Panoche,station,2014,8,17,16,site,33.78,28
Panoche,station,2014,8,17,17,site,32.72,29
Panoche,station,2014,8,17,18,site,30.94,28
Panoche,station,2014,8,17,19,site,27.44,38
Panoche,station,2014,8,17,20,site,24.06,46
Panoche,station,2014,8,17,21,site,23.17,49
Panoche,station,2014,8,17,22,site,22.33,52
Panoche,station,2014,8,17,23,site,21.22,57
Panoche,station,2014,8,17,24,site,20.06,60
Panoche,station,2014,8,18,1,site,16.89,73
Panoche,station,2014,8,18,2,site,16.78,73
Panoche,station,2014,8,18,3,site,16.06,76
Panoche,station,2014,8,18,4,site,13.89,83
Panoche,station,2014,8,18,5,site,12.56,84
Panoche,station,2014,8,18,6,site,12.56,84
Panoche,station,2014,8,18,7,site,14.56,83
Panoche,station,2014,8,18,8,site,19.44,68
Panoche,station,2014,8,18,9,site,22.72,55
Panoche,station,2014,8,18,10,site,25.39,45
Panoche,station,2014,8,18,11,site,27.5,38
Panoche,station,2014,8,18,12,site,29.5,32
Panoche,station,2014,8,18,13,site,30.83,30
Panoche,station,2014,8,18,14,site,32.39,28
Panoche,station,2014,8,18,15,site,33.56,26
Panoche,station,2014,8,18,16,site,33.94,23
Panoche,station,2014,8,18,17,site,33.17,21
Panoche,station,2014,8,18,18,site,30.39,30
Panoche,station,2014,8,18,19,site,26.89,40
Panoche,station,2014,8,18,20,site,24.33,49
Panoche,station,2014,8,18,21,site,22.5,57
Panoche,station,2014,8,18,22,site,20.39,66
Panoche,station,2014,8,18,23,site,19.28,70
Panoche,station,2014,8,18,24,site,18.89,71
Panoche,station,2014,8,19,1,site,17.94,74
Panoche,station,2014,8,19,2,site,16.83,78
Panoche,station,2014,8,19,3,site,15.89,83
Panoche,station,2014,8,19,4,site,16.06,83
Panoche,station,2014,8,19,5,site,15.72,85
Panoche,station,2014,8,19,6,site,15.11,87
Panoche,station,2014,8,19,7,site,16.22,85
Panoche,station,2014,8,19,8,site,18.61,75
Panoche,station,2014,8,19,9,site,20.11,69
Panoche,station,2014,8,19,10,site,21.72,63
Panoche,station,2014,8,19,11,site,23.56,56
Panoche,station,2014,8,19,12,site,25.17,51
Panoche,station,2014,8,19,13,site,27.39,44
Panoche,station,2014,8,19,14,site,29.33,38
Panoche,station,2014,8,19,15,site,30.06,37
Panoche,station,2014,8,19,16,site,28.44,39
Panoche,station,2014,8,19,17,site,26.33,44
Panoche,station,2014,8,19,18,site,23.94,50
Panoche,station,2014,8,19,19,site,21.44,59
Panoche,station,2014,8,19,20,site,19.56,68
Panoche,station,2014,8,19,21,site,18.78,71
Panoche,station,2014,8,19,22,site,18.44,72
Panoche,station,2014,8,19,23,site,18.28,73
Panoche,station,2014,8,19,24,site,17.72,74
Panoche,station,2014,8,20,1,site,16.94,78
Panoche,station,2014,8,20,2,site,16.44,79
Panoche,station,2014,8,20,3,site,15.72,82
Panoche,station,2014,8,20,4,site,14.83,86
Panoche,station,2014,8,20,5,site,14,88
Panoche,station,2014,8,20,6,site,13.94,90
Panoche,station,2014,8,20,7,site,15.56,89
Panoche,station,2014,8,20,8,site,18.22,81
Panoche,station,2014,8,20,9,site,20.11,71
Panoche,station,2014,8,20,10,site,22,63
Panoche,station,2014,8,20,11,site,24.28,57
Panoche,station,2014,8,20,12,site,25.67,52
Panoche,station,2014,8,20,13,site,27.5,45
Panoche,station,2014,8,20,14,site,29.28,35
Panoche,station,2014,8,20,15,site,29.89,32
Panoche,station,2014,8,20,16,site,30,31
Panoche,station,2014,8,20,17,site,29.39,32
Panoche,station,2014,8,20,18,site,26.89,36
Panoche,station,2014,8,20,19,site,23.44,48
Panoche,station,2014,8,20,20,site,21.61,50
Panoche,station,2014,8,20,21,site,20.28,53
Panoche,station,2014,8,20,22,site,19.22,58
Panoche,station,2014,8,20,23,site,18.17,64
Panoche,station,2014,8,20,24,site,16.78,72
Panoche,station,2014,8,21,1,site,16.11,73
Panoche,station,2014,8,21,2,site,14.89,81
Panoche,station,2014,8,21,3,site,14.61,85
Panoche,station,2014,8,21,4,site,14.11,88
Panoche,station,2014,8,21,5,site,13.61,90
Panoche,station,2014,8,21,6,site,13.56,91
Panoche,station,2014,8,21,7,site,15,90
Panoche,station,2014,8,21,8,site,17.67,81
Panoche,station,2014,8,21,9,site,20.11,71
Panoche,station,2014,8,21,10,site,22.39,62
Panoche,station,2014,8,21,11,site,24.83,54
Panoche,station,2014,8,21,12,site,26.89,47
Panoche,station,2014,8,21,13,site,28.11,43
Panoche,station,2014,8,21,14,site,29.56,39
Panoche,station,2014,8,21,15,site,30.89,33
Panoche,station,2014,8,21,16,site,32.22,32
Panoche,station,2014,8,21,17,site,32.56,31
Panoche,station,2014,8,21,18,site,31,35
Panoche,station,2014,8,21,19,site,27.5,39
Panoche,station,2014,8,21,20,site,24.78,32
Panoche,station,2014,8,21,21,site,23.61,31
Panoche,station,2014,8,21,22,site,22.61,34
Panoche,station,2014,8,21,23,site,21.44,36
Panoche,station,2014,8,21,24,site,19.17,49
Panoche,station,2014,8,22,1,site,17.39,57
Panoche,station,2014,8,22,2,site,16.17,63
Panoche,station,2014,8,22,3,site,15.67,65
Panoche,station,2014,8,22,4,site,14.94,69
Panoche,station,2014,8,22,5,site,16.33,64
Panoche,station,2014,8,22,6,site,13.78,75
Panoche,station,2014,8,22,7,site,17,66
Panoche,station,2014,8,22,8,site,22.22,45
Panoche,station,2014,8,22,9,site,24.67,38
Panoche,station,2014,8,22,10,site,27.61,32
Panoche,station,2014,8,22,11,site,29.33,34
Panoche,station,2014,8,22,12,site,30.83,31
Panoche,station,2014,8,22,13,site,31.83,28
Panoche,station,2014,8,22,14,site,32.78,25
Panoche,station,2014,8,22,15,site,32.5,25
Panoche,station,2014,8,22,16,site,31.56,28
Panoche,station,2014,8,22,17,site,30.06,28
Panoche,station,2014,8,22,18,site,28.17,30
Panoche,station,2014,8,22,19,site,24.67,44
Panoche,station,2014,8,22,20,site,22.17,57
Panoche,station,2014,8,22,21,site,20.89,63
Panoche,station,2014,8,22,22,site,19.22,71
Panoche,station,2014,8,22,23,site,17.89,75
Panoche,station,2014,8,22,24,site,17,78
Panoche,station,2014,8,23,1,site,17.11,77
Panoche,station,2014,8,23,2,site,16.39,77
Panoche,station,2014,8,23,3,site,14.83,83
Panoche,station,2014,8,23,4,site,13.94,85
Panoche,station,2014,8,23,5,site,13.17,87
Panoche,station,2014,8,23,6,site,12.89,89
Panoche,station,2014,8,23,7,site,14.72,86
Panoche,station,2014,8,23,8,site,17.72,73
Panoche,station,2014,8,23,9,site,20.61,62
Panoche,station,2014,8,23,10,site,23,51
Panoche,station,2014,8,23,11,site,25.11,42
Panoche,station,2014,8,23,12,site,27.17,35
Panoche,station,2014,8,23,13,site,28.83,32
Panoche,station,2014,8,23,14,site,30.33,28
Panoche,station,2014,8,23,15,site,30.83,29
Panoche,station,2014,8,23,16,site,31.5,27
Panoche,station,2014,8,23,17,site,30.67,27
Panoche,station,2014,8,23,18,site,28.78,32
Panoche,station,2014,8,23,19,site,25.5,40
Panoche,station,2014,8,23,20,site,22.72,48
Panoche,station,2014,8,23,21,site,21.33,54
Panoche,station,2014,8,23,22,site,20.28,58
Panoche,station,2014,8,23,23,site,19.28,63
Panoche,station,2014,8,23,24,site,17.67,70
Panoche,station,2014,8,24,1,site,17,73
Panoche,station,2014,8,24,2,site,16.33,75
Panoche,station,2014,8,24,3,site,16.17,75
Panoche,station,2014,8,24,4,site,15.89,77
Panoche,station,2014,8,24,5,site,15.56,78
Panoche,station,2014,8,24,6,site,15.22,81
Panoche,station,2014,8,24,7,site,16.72,78
Panoche,station,2014,8,24,8,site,19.06,70
Panoche,station,2014,8,24,9,site,21.39,62
Panoche,station,2014,8,24,10,site,23.89,52
Panoche,station,2014,8,24,11,site,26.28,46
Panoche,station,2014,8,24,12,site,28.17,41
Panoche,station,2014,8,24,13,site,29.78,35
Panoche,station,2014,8,24,14,site,31.06,32
Panoche,station,2014,8,24,15,site,31.89,31
Panoche,station,2014,8,24,16,site,32.11,30
Panoche,station,2014,8,24,17,site,31.94,29
Panoche,station,2014,8,24,18,site,29,36
Panoche,station,2014,8,24,19,site,25.28,45
Panoche,station,2014,8,24,20,site,22.44,54
Panoche,station,2014,8,24,21,site,21.17,60
Panoche,station,2014,8,24,22,site,19.89,64
Panoche,station,2014,8,24,23,site,18.56,69
Panoche,station,2014,8,24,24,site,18.11,70
Panoche,station,2014,8,25,1,site,17.44,73
Panoche,station,2014,8,25,2,site,16.56,76
Panoche,station,2014,8,25,3,site,15.5,80
Panoche,station,2014,8,25,4,site,14.72,84
Panoche,station,2014,8,25,5,site,14.33,86
Panoche,station,2014,8,25,6,site,14.44,87
Panoche,station,2014,8,25,7,site,16.28,83
Panoche,station,2014,8,25,8,site,18.72,72
Panoche,station,2014,8,25,9,site,20.67,64
Panoche,station,2014,8,25,10,site,22.67,57
Panoche,station,2014,8,25,11,site,24.67,50
Panoche,station,2014,8,25,12,site,25.39,48
Panoche,station,2014,8,25,13,site,26.06,46
Panoche,station,2014,8,25,14,site,27.61,41
Panoche,station,2014,8,25,15,site,29.28,32
Panoche,station,2014,8,25,16,site,29,39
Panoche,station,2014,8,25,17,site,28.28,37
Panoche,station,2014,8,25,18,site,25.56,40
Panoche,station,2014,8,25,19,site,22.56,47
Panoche,station,2014,8,25,20,site,20,56
Panoche,station,2014,8,25,21,site,18.89,61
Panoche,station,2014,8,25,22,site,18.06,66
Panoche,station,2014,8,25,23,site,17.5,69
Panoche,station,2014,8,25,24,site,16.83,71
Panoche,station,2014,8,26,1,site,15.17,77
Panoche,station,2014,8,26,2,site,14.61,79
Panoche,station,2014,8,26,3,site,13.56,85
Panoche,station,2014,8,26,4,site,13.78,87
Panoche,station,2014,8,26,5,site,13.5,88
Panoche,station,2014,8,26,6,site,13.78,88
Panoche,station,2014,8,26,7,site,15,86
Panoche,station,2014,8,26,8,site,17.44,76
Panoche,station,2014,8,26,9,site,19.5,68
Panoche,station,2014,8,26,10,site,21.94,58
Panoche,station,2014,8,26,11,site,24.5,50
Panoche,station,2014,8,26,12,site,26.44,44
Panoche,station,2014,8,26,13,site,27.94,41
Panoche,station,2014,8,26,14,site,29.28,36
Panoche,station,2014,8,26,15,site,30.28,34
Panoche,station,2014,8,26,16,site,30.72,30
Panoche,station,2014,8,26,17,site,30.83,27
Panoche,station,2014,8,26,18,site,30.11,32
Panoche,station,2014,8,26,19,site,26.78,42
Panoche,station,2014,8,26,20,site,22.83,55
Panoche,station,2014,8,26,21,site,22.28,56
Panoche,station,2014,8,26,22,site,21.89,56
Panoche,station,2014,8,26,23,site,20.72,60
Panoche,station,2014,8,26,24,site,19.56,65
Panoche,station,2014,8,27,1,site,18.5,67
Panoche,station,2014,8,27,2,site,17.5,72
Panoche,station,2014,8,27,3,site,17.28,73
Panoche,station,2014,8,27,4,site,16.56,76
Panoche,station,2014,8,27,5,site,17.06,74
Panoche,station,2014,8,27,6,site,16.39,76
Panoche,station,2014,8,27,7,site,18.61,71
Panoche,station,2014,8,27,8,site,21.78,63
Panoche,station,2014,8,27,9,site,24.94,47
Panoche,station,2014,8,27,10,site,27.33,39
Panoche,station,2014,8,27,11,site,29.06,34
Panoche,station,2014,8,27,12,site,30.39,31
Panoche,station,2014,8,27,13,site,31.44,26
Panoche,station,2014,8,27,14,site,32.39,25
Panoche,station,2014,8,27,15,site,33.06,24
Panoche,station,2014,8,27,16,site,34.06,20
Panoche,station,2014,8,27,17,site,34.06,23
Panoche,station,2014,8,27,18,site,33.5,28
Panoche,station,2014,8,27,19,site,29.78,38
Panoche,station,2014,8,27,20,site,25.94,42
Panoche,station,2014,8,27,21,site,24.89,44
Panoche,station,2014,8,27,22,site,24.11,46
Panoche,station,2014,8,27,23,site,22.72,50
Panoche,station,2014,8,27,24,site,20.28,59
Panoche,station,2014,8,28,1,site,19.39,63
Panoche,station,2014,8,28,2,site,19.28,64
Panoche,station,2014,8,28,3,site,18.39,68
Panoche,station,2014,8,28,4,site,18.17,70
Panoche,station,2014,8,28,5,site,17.67,68
Panoche,station,2014,8,28,6,site,16.83,71
Panoche,station,2014,8,28,7,site,19.28,65
Panoche,station,2014,8,28,8,site,22.06,58
Panoche,station,2014,8,28,9,site,25.06,47
Panoche,station,2014,8,28,10,site,27.33,41
Panoche,station,2014,8,28,11,site,29.61,35
Panoche,station,2014,8,28,12,site,31.17,33
Panoche,station,2014,8,28,13,site,32.56,30
Panoche,station,2014,8,28,14,site,33.78,26
Panoche,station,2014,8,28,15,site,34.5,25
Panoche,station,2014,8,28,16,site,34.56,26
Panoche,station,2014,8,28,17,site,33.78,28
Panoche,station,2014,8,28,18,site,31.78,32
Panoche,station,2014,8,28,19,site,27.89,41
Panoche,station,2014,8,28,20,site,25.94,47
Panoche,station,2014,8,28,21,site,24.44,51
Panoche,station,2014,8,28,22,site,23.28,55
Panoche,station,2014,8,28,23,site,22.44,56
Panoche,station,2014,8,28,24,site,21.94,58
Panoche,station,2014,8,29,1,site,18.56,70
Panoche,station,2014,8,29,2,site,19.06,67
Panoche,station,2014,8,29,3,site,17.83,70
Panoche,station,2014,8,29,4,site,17.33,73
Panoche,station,2014,8,29,5,site,18,65
Panoche,station,2014,8,29,6,site,17.67,66
Panoche,station,2014,8,29,7,site,18.28,69
Panoche,station,2014,8,29,8,site,21.5,58
Panoche,station,2014,8,29,9,site,24.17,52
Panoche,station,2014,8,29,10,site,27.33,41
Panoche,station,2014,8,29,11,site,29.5,36
Panoche,station,2014,8,29,12,site,31.33,32
Panoche,station,2014,8,29,13,site,32.67,30
Panoche,station,2014,8,29,14,site,33.11,31
Panoche,station,2014,8,29,15,site,33.83,29
Panoche,station,2014,8,29,16,site,33.67,30
Panoche,station,2014,8,29,17,site,31.78,33
Panoche,station,2014,8,29,18,site,29.06,38
Panoche,station,2014,8,29,19,site,27.06,48
Panoche,station,2014,8,29,20,site,25.5,53
Panoche,station,2014,8,29,21,site,24.67,49
Panoche,station,2014,8,29,22,site,23.28,50
Panoche,station,2014,8,29,23,site,22.78,48
Panoche,station,2014,8,29,24,site,22.67,46
Panoche,station,2014,8,30,1,site,21.83,49
Panoche,station,2014,8,30,2,site,18.28,68
Panoche,station,2014,8,30,3,site,18.28,68
Panoche,station,2014,8,30,4,site,18.22,66
Panoche,station,2014,8,30,5,site,18.17,67
Panoche,station,2014,8,30,6,site,17.83,68
Panoche,station,2014,8,30,7,site,19.11,63
Panoche,station,2014,8,30,8,site,22.89,56
Panoche,station,2014,8,30,9,site,27.22,37
Panoche,station,2014,8,30,10,site,27.67,39
Panoche,station,2014,8,30,11,site,28.78,34
Panoche,station,2014,8,30,12,site,32.06,26
Panoche,station,2014,8,30,13,site,33.06,25
Panoche,station,2014,8,30,14,site,33.83,24
Panoche,station,2014,8,30,15,site,34.61,22
Panoche,station,2014,8,30,16,site,34.28,26
Panoche,station,2014,8,30,17,site,33.39,25
Panoche,station,2014,8,30,18,site,31.67,25
Panoche,station,2014,8,30,19,site,28.89,30
Panoche,station,2014,8,30,20,site,27.28,29
Panoche,station,2014,8,30,21,site,26.17,26
Panoche,station,2014,8,30,22,site,24.89,27
Panoche,station,2014,8,30,23,site,24.28,32
Panoche,station,2014,8,30,24,site,21.72,41
Panoche,station,2014,8,31,1,site,21.67,41
Panoche,station,2014,8,31,2,site,21.56,43
Panoche,station,2014,8,31,3,site,19.61,49
Panoche,station,2014,8,31,4,site,17,59
Panoche,station,2014,8,31,5,site,16.28,61
Panoche,station,2014,8,31,6,site,15.89,63
Panoche,station,2014,8,31,7,site,18.22,63
Panoche,station,2014,8,31,8,site,22.06,54
Panoche,station,2014,8,31,9,site,24.67,44
Panoche,station,2014,8,31,10,site,26.39,37
Panoche,station,2014,8,31,11,site,27.78,33
Panoche,station,2014,8,31,12,site,29.39,31
Panoche,station,2014,8,31,13,site,30.72,30
Panoche,station,2014,8,31,14,site,31.39,31
Panoche,station,2014,8,31,15,site,32,31
Panoche,station,2014,8,31,16,site,32.06,33
Panoche,station,2014,8,31,17,site,31.72,32
Panoche,station,2014,8,31,18,site,30.28,32
Panoche,station,2014,8,31,19,site,27.39,40
Panoche,station,2014,8,31,20,site,25.5,42
Panoche,station,2014,8,31,21,site,24.61,41
Panoche,station,2014,8,31,22,site,23.67,45
Panoche,station,2014,8,31,23,site,22.5,49
Panoche,station,2014,8,31,24,site,21.83,49
Panoche,station,2014,9,1,1,site,19.67,56
Panoche,station,2014,9,1,2,site,17.44,65
Panoche,station,2014,9,1,3,site,15.83,68
Panoche,station,2014,9,1,4,site,16.56,67
Panoche,station,2014,9,1,5,site,16.39,69
Panoche,station,2014,9,1,6,site,15.11,77
Panoche,station,2014,9,1,7,site,17.5,69
Panoche,station,2014,9,1,8,site,21.39,55
Panoche,station,2014,9,1,9,site,24.5,45
Panoche,station,2014,9,1,10,site,27.17,39
Panoche,station,2014,9,1,11,site,29.17,34
Panoche,station,2014,9,1,12,site,31.06,32
Panoche,station,2014,9,1,13,site,32.44,30
Panoche,station,2014,9,1,14,site,33.61,29
Panoche,station,2014,9,1,15,site,33.94,29
Panoche,station,2014,9,1,16,site,34,30
Panoche,station,2014,9,1,17,site,33.56,31
Panoche,station,2014,9,1,18,site,31.89,31
Panoche,station,2014,9,1,19,site,29.78,33
Panoche,station,2014,9,1,20,site,27.72,33
Panoche,station,2014,9,1,21,site,25.78,42
Panoche,station,2014,9,1,22,site,24.89,47
Panoche,station,2014,9,1,23,site,22.61,54
Panoche,station,2014,9,1,24,site,20.67,60
Panoche,station,2014,9,2,1,site,21.5,54
Panoche,station,2014,9,2,2,site,19.94,59
Panoche,station,2014,9,2,3,site,19,65
Panoche,station,2014,9,2,4,site,17.06,71
Panoche,station,2014,9,2,5,site,16.72,71
Panoche,station,2014,9,2,6,site,18.56,66
Panoche,station,2014,9,2,7,site,20.67,64
Panoche,station,2014,9,2,8,site,23.56,58
Panoche,station,2014,9,2,9,site,27.17,46
Panoche,station,2014,9,2,10,site,29.89,36
Panoche,station,2014,9,2,11,site,32.39,29
Panoche,station,2014,9,2,12,site,33.72,27
Panoche,station,2014,9,2,13,site,34.17,25
Panoche,station,2014,9,2,14,site,34,22
Panoche,station,2014,9,2,15,site,33.67,19
Panoche,station,2014,9,2,16,site,32.28,23
Panoche,station,2014,9,2,17,site,30.06,27
Panoche,station,2014,9,2,18,site,28.22,30
Panoche,station,2014,9,2,19,site,25.67,40
Panoche,station,2014,9,2,20,site,23.11,51
Panoche,station,2014,9,2,21,site,22,56
Panoche,station,2014,9,2,22,site,20.89,62
Panoche,station,2014,9,2,23,site,19.83,68
Panoche,station,2014,9,2,24,site,18.22,72
Panoche,station,2014,9,3,1,site,16.83,76
Panoche,station,2014,9,3,2,site,16.17,78
Panoche,station,2014,9,3,3,site,15.06,81
Panoche,station,2014,9,3,4,site,13.67,88
Panoche,station,2014,9,3,5,site,13.28,89
Panoche,station,2014,9,3,6,site,13.06,90
Panoche,station,2014,9,3,7,site,13.94,90
Panoche,station,2014,9,3,8,site,17.06,83
Panoche,station,2014,9,3,9,site,19.94,72
Panoche,station,2014,9,3,10,site,22.78,61
Panoche,station,2014,9,3,11,site,25.17,52
Panoche,station,2014,9,3,12,site,27.06,46
Panoche,station,2014,9,3,13,site,28.83,40
Panoche,station,2014,9,3,14,site,30.28,34
Panoche,station,2014,9,3,15,site,31.11,32
Panoche,station,2014,9,3,16,site,31.22,33
Panoche,station,2014,9,3,17,site,30.56,32
Panoche,station,2014,9,3,18,site,28.83,34
Panoche,station,2014,9,3,19,site,25.72,41
Panoche,station,2014,9,3,20,site,22.89,51
Panoche,station,2014,9,3,21,site,21.83,55
Panoche,station,2014,9,3,22,site,21.17,59
Panoche,station,2014,9,3,23,site,20.11,63
Panoche,station,2014,9,3,24,site,18.11,69
Panoche,station,2014,9,4,1,site,17.17,73
Panoche,station,2014,9,4,2,site,16.72,74
Panoche,station,2014,9,4,3,site,16.06,77
Panoche,station,2014,9,4,4,site,16.22,77
Panoche,station,2014,9,4,5,site,15.22,80
Panoche,station,2014,9,4,6,site,14.06,85
Panoche,station,2014,9,4,7,site,15.61,84
Panoche,station,2014,9,4,8,site,18.83,75
Panoche,station,2014,9,4,9,site,21.83,64
Panoche,station,2014,9,4,10,site,25,54
Panoche,station,2014,9,4,11,site,27.28,38
Panoche,station,2014,9,4,12,site,29.33,33
Panoche,station,2014,9,4,13,site,30.89,31
Panoche,station,2014,9,4,14,site,32.06,29
Panoche,station,2014,9,4,15,site,32.83,30
Panoche,station,2014,9,4,16,site,32.83,30
Panoche,station,2014,9,4,17,site,32.11,30
Panoche,station,2014,9,4,18,site,29.06,34
Panoche,station,2014,9,4,19,site,25,45
Panoche,station,2014,9,4,20,site,23.06,49
Panoche,station,2014,9,4,21,site,21.89,54
Panoche,station,2014,9,4,22,site,21,57
Panoche,station,2014,9,4,23,site,20.33,60
Panoche,station,2014,9,4,24,site,19.44,63
Panoche,station,2014,9,5,1,site,17.39,71
Panoche,station,2014,9,5,2,site,17.11,74
Panoche,station,2014,9,5,3,site,16.06,76
Panoche,station,2014,9,5,4,site,15.94,77
Panoche,station,2014,9,5,5,site,15.39,80
Panoche,station,2014,9,5,6,site,14.94,82
Panoche,station,2014,9,5,7,site,16.61,80
Panoche,station,2014,9,5,8,site,18.78,75
Panoche,station,2014,9,5,9,site,21.28,67
Panoche,station,2014,9,5,10,site,24.22,56
Panoche,station,2014,9,5,11,site,26.83,48
Panoche,station,2014,9,5,12,site,28.72,42
Panoche,station,2014,9,5,13,site,30.39,38
Panoche,station,2014,9,5,14,site,31.56,35
Panoche,station,2014,9,5,15,site,32.17,34
Panoche,station,2014,9,5,16,site,32.39,34
Panoche,station,2014,9,5,17,site,31.67,37
Panoche,station,2014,9,5,18,site,29.67,40
Panoche,station,2014,9,5,19,site,26.33,46
Panoche,station,2014,9,5,20,site,23.33,52
Panoche,station,2014,9,5,21,site,22.28,55
Panoche,station,2014,9,5,22,site,21.11,59
