site,sensor,pendant.ID,Date,Year,Month,Day,Time,temp,intensity,microsite,rep,Lat,Long,burrows,soil.moisture
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,6:20:03,61.741,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,7:20:03,71.339,3,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,8:20:03,86.097,10,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,9:20:03,97.331,16,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,10:20:03,105.161,18,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,11:20:03,110.264,17,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,12:20:03,121.582,40,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,13:20:03,125.611,34,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,14:20:03,117.028,48,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,15:20:03,119.637,84,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,16:20:03,119.158,90,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,17:20:03,110.482,64,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,18:20:03,95.207,18,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,19:20:03,82.686,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,20:20:03,76.703,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,21:20:03,72.718,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,22:20:03,70.137,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-07,2019,6,7,23:20:03,68.077,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,0:20:03,66.022,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,1:20:03,64.481,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,2:20:03,63.111,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,3:20:03,62.425,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,4:20:03,61.054,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,5:20:03,59.508,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,6:20:03,58.131,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,7:20:03,66.708,8,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,8:20:03,79.151,16,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,9:20:03,91.425,25,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,10:20:03,103.923,31,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,11:20:03,115.867,34,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,12:20:03,127.171,43,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,13:20:03,130.113,38,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,14:20:03,121.582,52,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,15:20:03,123.071,82,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,16:20:03,123.573,87,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,17:20:03,114.265,71,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,18:20:03,98.897,23,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,19:20:03,85.915,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,20:20:03,79.853,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,21:20:03,75.659,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,22:20:03,73.234,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-08,2019,6,8,23:20:03,69.622,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,0:20:03,67.392,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,1:20:03,65.167,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,2:20:03,63.111,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,3:20:03,61.398,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,4:20:03,60.368,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,5:20:03,59.337,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,6:20:03,59.337,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,7:20:03,69.278,7,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,8:20:03,84.654,14,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,9:20:03,98.699,24,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,10:20:03,114.492,28,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,11:20:03,121.093,31,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,12:20:03,127.699,39,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,13:20:03,130.386,33,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,14:20:03,123.321,43,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,15:20:03,125.868,63,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,16:20:03,127.171,63,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,17:20:03,120.119,57,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,18:20:03,106.414,10,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,19:20:03,93.115,2,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,20:20:03,86.823,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,21:20:03,81.797,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,22:20:03,76.354,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-09,2019,6,9,23:20:03,74.271,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,0:20:03,72.028,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,1:20:03,70.48,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,2:20:03,70.308,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,3:20:03,67.221,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,4:20:03,66.022,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,5:20:03,64.996,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,6:20:03,65.167,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,7:20:03,73.926,7,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,8:20:03,86.097,11,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,9:20:03,104.747,23,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,10:20:03,116.562,23,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,11:20:03,132.323,32,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,12:20:03,132.044,42,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,13:20:03,138.135,28,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,14:20:03,129.571,35,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,15:20:03,131.765,59,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,16:20:03,124.077,22,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,17:20:03,123.825,66,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,18:20:03,110.919,20,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,19:20:03,95.4,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,20:20:03,87.915,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,21:20:03,83.221,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,22:20:03,78.624,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-10,2019,6,10,23:20:03,74.791,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,0:20:03,73.062,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,1:20:03,71.168,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,2:20:03,69.622,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,3:20:03,69.278,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,4:20:03,68.421,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,5:20:03,68.421,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,6:20:03,68.763,2,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,7:20:03,78.274,12,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,8:20:03,91.987,21,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,9:20:03,107.683,33,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,10:20:03,121.338,46,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,11:20:03,136.346,53,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,12:20:03,145.427,45,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,13:20:03,139.969,46,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,14:20:03,131.211,33,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,15:20:03,132.604,83,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,16:20:03,131.765,63,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,17:20:03,118.918,45,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,18:20:03,114.039,36,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,19:20:03,101.282,4,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,20:20:03,92.926,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,21:20:03,88.466,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,22:20:03,83.043,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-11,2019,6,11,23:20:03,80.559,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,0:20:03,78.624,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,1:20:03,76.181,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,2:20:03,73.58,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,3:20:03,72.545,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,4:20:03,70.995,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,5:20:03,69.793,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,6:20:03,69.107,1,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,7:20:03,78.624,28,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,8:20:03,94.825,67,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,9:20:03,113.587,119,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,10:20:03,130.66,136,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,11:20:03,117.262,512,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20500324,2019-06-12,2019,6,12,12:20:03,100.683,0,open.soil,7,35.16175,-119.67171,,6.6
Carrizo,hobo.pendant,20535195,2019-05-16,2019,5,16,19:16:49,67.221,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-16,2019,5,16,20:16:49,68.934,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-16,2019,5,16,21:16:49,66.879,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-16,2019,5,16,22:16:49,66.022,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-16,2019,5,16,23:16:49,64.481,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,0:16:49,63.455,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,1:16:49,62.769,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,2:16:49,62.254,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,3:16:49,61.398,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,4:16:49,60.883,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,5:16:49,61.741,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,6:16:49,64.652,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,7:16:49,65.68,2,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,8:16:49,66.022,14,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,9:16:49,64.481,7,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,10:16:49,68.421,1536,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,11:16:49,76.354,1344,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,12:16:49,78.624,27,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,13:16:49,88.466,18,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,14:16:49,83.935,2,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,15:16:49,79.502,1,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,16:16:49,77.923,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,17:16:49,77.749,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,18:16:49,76.876,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,19:16:49,75.832,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,20:16:49,74.098,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,21:16:49,71.512,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,22:16:49,68.077,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-17,2019,5,17,23:16:49,64.652,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,0:16:49,61.569,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,1:16:49,58.476,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,2:16:49,55.189,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,3:16:49,52.225,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,4:16:49,49.759,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,5:16:49,47.446,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,6:16:49,45.286,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,7:16:49,43.831,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,8:16:49,43.648,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,9:16:49,47.624,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,10:16:49,92.737,5376,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,11:16:49,97.331,6400,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,12:16:49,105.37,3968,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,13:16:49,88.099,3584,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,14:16:49,75.484,1536,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,15:16:49,66.537,496,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,16:16:49,54.669,496,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,17:16:49,53.623,232,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,18:16:49,54.842,248,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,19:16:49,51.172,60,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,20:16:49,49.404,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,21:16:49,46.369,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,22:16:49,46.008,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-18,2019,5,18,23:16:49,45.828,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,0:16:49,46.008,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,1:16:49,46.548,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,2:16:49,46.548,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,3:16:49,48.339,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,4:16:49,48.339,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,5:16:49,47.624,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,6:16:49,45.828,128,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,7:16:49,49.937,416,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,8:16:49,49.05,416,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,9:16:49,55.537,1856,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,10:16:49,69.278,4608,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,11:16:49,71.683,2048,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,12:16:49,75.484,2304,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,13:16:49,66.022,1600,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,14:16:49,64.139,1536,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,15:16:49,70.48,3456,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,16:16:49,56.404,1600,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,17:16:49,57.614,2048,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,18:16:49,53.1,768,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,19:16:49,48.695,256,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,20:16:49,46.728,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,21:16:49,45.828,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,22:16:49,42.179,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-19,2019,5,19,23:16:49,41.254,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-20,2019,5,20,0:16:49,41.994,0,open.ambient,7,35.16171,-119.6184,,15.8
Carrizo,hobo.pendant,20535195,2019-05-20,2019,5,20,1:16:49,43.099,0,open.ambient,7,35.16171,-119.6184,,15.8
